	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore_1	SimilarityScore_2	SimilarityScore_3	SimilarityScore_4
156	PHP	10	DesignPatternsPHP_DesignPatternsPHP_HelloCommand_6398	aes šifrovanje	"Ova konkretna komanda poziva ""ispiši"" metodu na prijemniku. Tada će pozivalac znati da može da pozove ""izvrši"" metodu."	0	0	0	0
157	PHP	27	BookStackApp_BookStack_Activity_737	isčitavanje tekstualne datoteke liniju po liniju	Proveri da li je ovaj aktiviti namenjen nekom entitetu. 	0	0	0	0
158	PHP	39	markrogoyski_math-php_Rational_2945	šifriraj url	Predstava racionalnog broja stringom. Na primer 6/7 ili 456079/13745859	0	0	0	0
159	PHP	89	jorgecasas_php-ml_StochasticGD_949	slanje binarnih podataka preko seriske veze	Stohastični gradijentni spust kao metod optimizacija za nalaženje rešenja jednačine Atheta=y gde su A (uzorci) i y (ciljevi) poznati, a theta nije poznato.	0	0	0	0
160	PHP	11	src_Clusterers_MeanShift_817	linearna regresija	Mean Shift. Hijerarhijski algoritam za klasterizaciju koji koristi pronalazak vrhova da locira kandidate centroida obučavajućeg skopa za zadato ograničenje prečnika. Bliski centroidi su združeni u finalnom koraku.	0	0	0	0
161	PHP	82	jorgecasas_php-ml_LogisticRegression_869	sve permutacije liste	Vraća verovatnoću da dat uzorak pripada zadatom cilju. Verovatnoća se prosto uzima kao udaljenost uzorka do ravni odlučivanja.	0	0	0	0
162	PHP	61	googleapis_google-api-php-client_Verify_671	zamena http entiteta	Omotač oko Google Access Tokena koji pruža pogodnosti	0	0	0	0
163	PHP	6	PHPOffice_PHPWord_Settings_899	konfuziona matrica	 PHPWord klasa za podešavanje	0	0	0	0
164	PHP	98	guzzle_guzzle_Client_9	kako efikasno pročitati .csv datoteku	Primenjuje niz opcionih zahteva na zahtev	0	0	0	0
165	PHP	72	PHPOffice_PHPWord_TemplateProcessor_951	toplotna mapa iz 3d koordinata	?uvanje dokument rezultata u korisni?ki definisanu datoteku.	0	0	0	0
166	PHP	30	briannesbitt_Carbon_CarbonInterval_218	dohvatanje unutrašnjeg svojstva html taga	Prikazuje trenutnu konfiguraciju za mikrosekunde u sekundi.	0	0	0	0
167	PHP	14	wallabag_wallabag_AnnotationControllerTest_2430	pretvaranje decimalnog u heksadecimalni broj	Test brisanja anotacije	0	0	0	0
168	PHP	91	googleapis_google-api-php-client_Verify_673	pozicije podstingova u stringu	Preuzmite i keširajte datoteku sertifikata	0	0	0	0
169	PHP	0	Maatwebsite_Laravel-Excel_QueuedQueryExportTest_840	pretvaranje int u string	Podešavanje testnog okruženja	0	0	0	0
170	PHP	34	Intervention_image_File_482	filtriranje niza	 Vra?a veli?inu fajla	0	0	0	0
171	PHP	78	markrogoyski_math-php_Bernoulli_3212	dohvati opis http statusnog koda	Srednja vrednost raspodele.	0	0	0	0
172	PHP	52	PrestaShop_PrestaShop_Access_769	Nelder-Mead optimizacija	Dodaj prava pristupa.	0	0	0	0
173	PHP	90	phalcon_cphalcon_Optimized_1558	otpakovanje podataka iz tekstualne datoteke	Vraća filtere za linije za obradu iz sigurnog univerzalnog phalcon.c	0	0	0	0
174	PHP	66	briannesbitt_Carbon_CarbonInterval_240	baferisano čitanje teksta čitačem fajlova	 Vraća interval nenultih vrednosti kao niz u kojem je ključ imena jedinica mere i vrednosti koje se broje.	0	0	0	0
175	PHP	52	cakephp_cakephp_DigestAuthenticate_1201	Nelder-Mead optimizacija	Generiše heš odgovora za dati niz sažetaka. 	0	0	0	0
176	PHP	10	YOURLS_YOURLS_functions-auth_647	aes šifrovanje	Proverava da li je podneta lozinka koja je u formi teksta ista kao lozinka koja je heširana.	0	0	0	0
177	PHP	44	phacility_phabricator_diff_match_patch_471	inicijalizacija niza	Za originalni tekst i enkodiran string razlika računa razliku između dva teksta.	0	0	0	0
178	PHP	5	PrestaShop_PrestaShop_Address_787	postgresql konekcija	Proveri da li pseudonim postoji.	0	0	0	0
179	PHP	44	composer_composer_Cache_2474	inicijalizacija niza	Čita/piše u fajl sistem keš memoriju	0	0	0	0
180	PHP	83	squizlabs_PHP_CodeSniffer_Ruleset_902	izvuci geografsku širinu i dužinu iz datog unosa	Štampa izveštaj koji prikazuje njuškanja (sniffs) sadržana u standardu	0	0	0	0
181	PHP	92	markrogoyski_math-php_TrapezoidalRule_3032	čitanje elemenata iz html-a - <td>	Koristite trapezoidno pravilo za približavanje konačnog integrala funkcije f(x). Naš ulaz može podržati ili skup nizova, ili funkciju povratnog poziva sa argumentima (za stvaranje niza nizova). Svaki niz u našem ulazu sadrži dva broja koji odgovaraju koordinatama (x, i) ili ekvivalentno, (x, f(x)), funkcije f(x) čiji konačni integral aproksimiramo. Granice konačnog integrala kojem se približavamo određene su našim ulazima. Primer: approximate([0, 10], [3, 5] , [10, 7]) približiće konačni integral funkcije koja proizvodi ove koordinate sa donjom granicom 0, a gornjom granicom 10. Primer: approximate(funkcija ($x) {vrati $x skup nizova procenom povratnog poziva u 5 ravnomerno raspoređenih tačaka između 0 i 4. Tada će se ovaj niz koristiti u našoj aproksimaciji	0	0	0	0
182	PHP	50	symfony_http-foundation_Request_7910	kako nasumično izabrati broj	Postavlja listu pouzdanih proksija. Trebalo biste navesti obrnute proksije kojima direktno upravljate.	0	0	0	0
183	PHP	6	php-pm_php-pm_SlavePool_1678	konfuziona matrica	Vratite čoveku čitljiv sažetak slaves-a u pool-u	0	0	0	0
184	PHP	49	googleapis_google-api-php-client_VerifyTest_694	konverzija json u xml datoteku	Većina logike za proveru ID tokena je u AuthTest delu ovo je samo opšta provera kako bismo bili sigurni da verifikujemo važeći ID token ako postoji	0	0	0	0
185	PHP	30	CachetHQ_Cachet_RemoveIncidentCommand_1173	dohvatanje unutrašnjeg svojstva html taga	 Kreiranje nove instance komande za uklanjanje incidenta.	0	0	0	0
186	PHP	36	symfony_finder_MultiplePcreFilterIterator_1157	parsiranje json datoteke	Pretvara string u regexp.	0	0	0	0
187	PHP	64	PrestaShop_PrestaShop_AttributeGroup_834	levenshteinova slicnost stringova	Dohvata sve grupe atributa za dati jezik	0	0	0	0
188	PHP	73	serbanghita_Mobile-Detect_Mobile_Detect_1147	dohvatanje svih roditelja xml čvora	Proveri HTTP zaglavlja za znak mobilnosti. Ovo je najvbrža provera mobilnosti.	0	0	0	0
189	PHP	96	symfony_finder_SplFileInfo_383	rangiranje fazi članova na osnovu stepena podudaranja	Vraća relativan naziv putanje. Ovaj naziv sadrži naziv fajla.	0	0	0	0
190	PHP	31	w7corp_easywechat_Client_2087	pretvaranje string u broj	Preuzmi trenutni url	0	0	0	0
191	PHP	50	PHPOffice_PHPExcel_Cell_185	kako nasumično izabrati broj	Kreiraj opseg iz datih stringova sa koordinatama.	0	0	0	0
192	PHP	50	danielstjules_Stringy_Stringy_10278	kako nasumično izabrati broj	Vraća true ako niz sadrži samo heksadecimalne znakove, false u suprotnom	0	0	0	0
193	PHP	93	briannesbitt_Carbon_CarbonInterval_218	oduzimanje medijana iz svake kolone	Prikazuje trenutnu konfiguraciju za mikrosekunde u sekundi.	0	0	0	0
194	PHP	52	Intervention_image_ContrastCommand_661	Nelder-Mead optimizacija	 Menja kontrast slike	0	0	0	0
195	PHP	6	phacility_phabricator_diff_match_patch_469	konfuziona matrica	Računa levenshteinovu udaljenost. To je broj dodatih, obrisanih ili zamenjenih karaktera.	0	0	0	0
196	PHP	39	typecho_typecho_HyperDown_1375	šifriraj url	parseMh	0	0	0	0
197	PHP	40	Intervention_image_Color_571	kreiraj kolačić	Dohvati RGBA vrednosti u string formatu trenutne instance boje.	0	0	0	0
198	PHP	93	markrogoyski_math-php_Complex_2917	oduzimanje medijana iz svake kolone	Kompleksni brojevi. Kompleksni broj je onaj broj koji se može izraziti u formi a + bi gde su a i b realni brojevi, a i je imaginarna jedinica koja zadovoljava jednakost i^2=-1. U ovom izrazu, a je realni deo, a b je imaginarni deo kompleksnog broja.	0	0	0	0
199	PHP	84	PHPOffice_PHPExcel_PHPExcel_96	kako proveriti da je checkbox štikliran	Napravite novi PHPExcel sa jednim radnim listom	0	0	0	0
200	PHP	55	markrogoyski_math-php_ChiSquared_3079	deserializacija json-a	Medijana - aproksimacija zatvorenog oblika	0	0	0	0
201	PHP	70	PHPOffice_PHPWord_Settings_916	jedinstveni elementi	Postavlja podrazumevani naziv fonta	0	0	0	0
202	PHP	21	mockery_mockery_Expectation_470	povezivanje na sql server	Postavite sekvencijalni red povratnih vrednosti pomoću niza	0	0	0	0
203	PHP	41	Respect_Validation_CustomRule_1795	kako isprazniti niz	Primer prilago?enog pravila koje nema izuzetak.	0	0	0	0
204	PHP	96	PrestaShop_PrestaShop_CMSCategory_855	rangiranje fazi članova na osnovu stepena podudaranja	 Vra?a niz sve dece trenutne CMSCategory. 	0	0	0	0
205	PHP	26	markrogoyski_math-php_LinearThroughPoint_3579	pretvaranje int u bool	Linearna regresija kroz fiksnu tačku - metoda najmanjih kvadrata. Model sa jednom promenljivom obješnjenje. Pronalazi linearnu funkciju koja prolazi kroz skup od n tačaka na takav način da je prosečna vrednost kvadrata odstupanja minimalna (odstupanje je razlika između stvarne izlazne vrednosti podataka za obučavanje i vrednosti koja predviđa linearna funkcija).	0	0	0	0
206	PHP	78	PrestaShop_PrestaShop_Address_782	dohvati opis http statusnog koda	Proveri da li je adresa u upotrebi (bar jedna narudžba je napravljena sa adrese)	0	0	0	0
207	PHP	94	PHPOffice_PHPExcel_PHPExcel_91	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Uklanja sve markonaredbe, sertifikate iz tabele	0	0	0	0
208	PHP	94	PHPOffice_PHPExcel_Calculation_154	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Dohvati dimenzije matrica i reindeksiraj ga vrednostima počevši od nule.	0	0	0	0
209	PHP	82	DesignPatternsPHP_DesignPatternsPHP_AddMessageDateCommand_7426	sve permutacije liste	Poništi poslednju komandu i napravi prijemnik koji će da onemogući prikazivanje datuma poruke.	0	0	0	0
210	PHP	69	briannesbitt_Carbon_Language_377	štampanje rezimea modela	Vraća kratko ISO ime jezika.	0	0	0	0
211	PHP	76	PrestaShop_PrestaShop_Access_773	raspakivanje velikih datoteka	Ažuriraj nasleđena prava pristupa modula.	0	0	0	0
212	PHP	33	googleapis_google-api-php-client_Model_665	nepromenjivi (readonly) niz	Pretvorite niz u camelCase	0	0	0	0
213	PHP	6	PHPOffice_PHPWord_TemplateProcessor_958	konfuziona matrica	Vra?a ime datoteke podnožja za $index. 	0	0	0	0
214	PHP	65	matomo-org_matomo_Container_165	kako dohvatiti html kod sa veb sajta	Vraća element ako je pronađen njegov id	0	0	0	0
215	PHP	23	Intervention_image_AbstractDecoder_422	određivanje proteklog vremena korišćenjem časovnika	Odredi da li je trenutan izvor podatka slike iz GD resursa.	0	0	0	0
216	PHP	65	BookStackApp_BookStack_CommentRepo_753	kako dohvatiti html kod sa veb sajta	Osveži postojeći komentar.	0	0	0	0
217	PHP	84	Intervention_image_ColorizeCommand_660	kako proveriti da je checkbox štikliran	Promeni ujednačenost osnovnih elemenata RGB boje.	0	0	0	0
218	PHP	9	barryvdh_laravel-debugbar_LaravelDebugbar_117	binomna raspodela	 Magi?ni poziv za dodavanje poruka	0	0	0	0
219	PHP	56	ircmaxell_RandomLib_MicroTime_687	pronađi int unutar stringa	Microtime generator nasumičnih brojeva. Koristi trenutno vreme u mikrosekundama kao izvor nasumičnih brojeva. Ovo je jedino korisno kada se kombinuje sa više drugih jačih izvora.	0	0	0	0
220	PHP	62	Intervention_image_Size_529	sakrij atribute datoteke	Podešavanje trenutne ta?ke okretanja	0	0	0	0
221	PHP	6	phacility_phabricator_class.phpmailer-lite_540	konfuziona matrica	Vraća formatirano zaglavlje.	0	0	0	0
222	PHP	16	ThingEngineer_PHP-MySQLi-Database-Class_MysqliDb_579	dijagram rasejanja	Metod vraća poslednji izvršeni upit.	0	0	0	0
223	PHP	25	PHPOffice_PHPExcel_Calculation_159	dohvatanje trenutne ip adrese	Uporedi dva stringa na isti način kao strcmp(), ali da sva slova budu velika.	0	0	0	0
224	PHP	75	guzzle_guzzle_MessageFormatter_20	podvuci tekst u label vidžetu	Formatiraj poruke dnevnika koristeći promeljive zamene u zahtevima, odgovorima i druge podatke transakcije.	0	0	0	0
225	PHP	86	ramsey_uuid_FeatureSet_1952	memoizacija na disk - persistentna memoizacija	Vraća pretvarač vremena konfigurisan za ovo okruženje	0	0	0	0
226	PHP	34	PHPOffice_PHPExcel_Calculation_152	filtriranje niza	Uklanja navodnike koji su koriš?eni za string vrednosti	0	0	0	0
227	PHP	96	PHPOffice_PHPExcel_Comment_219	rangiranje fazi članova na osnovu stepena podudaranja	Konstruktor za kreiranje komentar objekata u ekselu.	0	0	0	0
228	PHP	30	symfony_css-selector_FunctionExtension_3331	dohvatanje unutrašnjeg svojstva html taga	Proširenje funkcije prevodioca izraza XPath. Ova komponenta je port Python cssselect biblioteke	0	0	0	0
229	PHP	48	Intervention_image_AbstractDecoder_416	pretvaranje html stranice u pdf	Inicijalizuj novu sliku sa date putanje u fajl sistemu.	0	0	0	0
230	PHP	65	PrestaShop_PrestaShop_CMSCategory_855	kako dohvatiti html kod sa veb sajta	 Vra?a niz sve dece trenutne CMSCategory. 	0	0	0	0
231	PHP	29	barryvdh_laravel-debugbar_TestCase_151	odprema json datoteke pomoću HttpClient POST zahteva	Vra?a pseudonime paketa.	0	0	0	0
232	PHP	34	markrogoyski_math-php_NumericMatrix_2771	filtriranje niza	Suma svih kolona, u obliku vektora.	0	0	0	0
233	PHP	29	phalcon_cphalcon_Optimized_1228	odprema json datoteke pomoću HttpClient POST zahteva	Koristi prethodno generisanu sigurnu univerzalni build i generiše optimizovani build za određenu platformu	0	0	0	0
234	PHP	79	PHPOffice_PHPExcel_Calculation_160	nasumično izvuci x stavki iz liste	izbacuje grešku, ali na fin na?in, ukoliko je potrebno	0	0	0	0
235	PHP	75	Intervention_image_Image_485	podvuci tekst u label vidžetu	 Magi?na metoda koja hvata sve pozive slika obično bilo koja AbstractCommand	0	0	0	0
236	PHP	3	markrogoyski_math-php_Eigenvalue_2614	sortiranje string liste	Izrađuje sopstvene vrednosti za kvadratne matrice 2x2 - 4x4 \ n \ n Dat je matrica [a b]\n A =  [c d]. Pronađi sve Î »takve da:  |A-IÎ»| = 0. To se postiže pronalaženjem korena poliniomija koji nastaje prilikom izračunavanja odrednice matrice. Odrednica polinom izračunava se pomoću polinomske aritmetike	0	1	2	1
237	PHP	2	canvas_js_example	pretvaranje string u datum	Php crtač dijagrama rasejanja i grafikona. Tabele rasejanja sadrže podatke u vidu niza koordinatnih tačaka od kojih svaka ima vrednosti koje odgovaraju x i y osi. Tabele rasejanja, se takođe oslovljava kao tabela tačaka ili dijagram rasejanja. Dat primer prikazuje jednostavnu tabelu rasejanja sa izvornim kodom koji možete lokalno pokrenuti.	0	0	0	0
238	PHP	69	Intervention_image_PsrResponseCommand_556	štampanje rezimea modela	" Kreira odgovor koji je kompatibilan sa PSR7. Može zameniti komandu odgovora u budućnosti. Metoda će generisati binarni niz i postaviti unutar PSR-7 ResponseInterface. Naredni kod može biti opitimizovan korišćenjem nativnih php nizova i ""čistijeg"" streaming, međutim prvo je potrebno da drajveri budu ažurirani."	0	0	0	0
239	PHP	43	Intervention_image_Color_631	kako štiklirati checkbox	Inicijalizuj objekat boje iz datog R, G i B vrednosti.	0	0	0	0
240	PHP	96	php-fig_http-message_MessageInterface_2409	rangiranje fazi članova na osnovu stepena podudaranja	Dohvata HTTP protokol verziju kao string. String mora da sadrži samo verziju HTTP-a, na primer 1.1 ili 1.0.	0	0	0	0
241	PHP	81	phalcon_cphalcon_functions_200	pretvoriti utc vreme u epohu	Dohvatite sqlite db opcije	0	0	0	0
242	PHP	60	ramsey_uuid_FeatureSet_1952	kako odrediti da li je string valida reč	Vraća pretvarač vremena konfigurisan za ovo okruženje	0	0	0	0
243	PHP	66	PHPOffice_PHPExcel_PHPExcel_92	baferisano čitanje teksta čitačem fajlova	vra?a ekstenziju imena fajla. Interna upotreba je za povratni poziv array_map (php<5.3 se ne svi?aju lambda funkcije)	0	0	0	0
244	PHP	84	Intervention_image_Decoder_576	kako proveriti da je checkbox štikliran	Inicira novu sliku iz binarnih podataka	0	0	0	0
245	PHP	1	thephpleague_csv_Stream_454	red sa prioritetom	Dohvati liniju iz fajla.	0	0	0	0
246	PHP	65	thephpleague_oauth2-server_AuthorizationServer_3455	kako dohvatiti html kod sa veb sajta	Vraća odgovor tokena pristupa	0	0	0	0
247	PHP	67	PrestaShop_PrestaShop_Alias_810	aes šifrovanje u ctr načinu rada	Dohvatanje svih pronađenih pseudonima iz baze podataka pomoću upita za pretragu	0	0	0	0
248	PHP	47	dompdf_dompdf_Helpers_612	prekopiraj u klibord	Izgradi niz Http zaglavlja despozicije sadržaja koristeći tip despozicije i naziv fajla. Ako datoteka sadrži znakove koji nisu u skupu znakova ISO-8859-1 biće zamenjeno rezervnim imenom datoteke za klijente koji ga ne podržavaju.	0	0	0	0
249	PHP	24	pagekit_pagekit_ExtensionTranslateCommand_894	parsiranje binarne datoteke u prilagođenu klasu	Piše datoteku prevoda za datu ekstenziju	0	0	0	0
250	PHP	2	Maatwebsite_Laravel-Excel_QueuedQueryExportTest_840	pretvaranje string u datum	Podešavanje testnog okruženja	0	0	0	0
251	PHP	68	Intervention_image_AbstractDecoder_422	matrica množenja	Odredi da li je trenutan izvor podatka slike iz GD resursa.	0	0	0	0
252	PHP	71	PrestaShop_PrestaShop_Address_787	izvlačenje podataka iz sadržaja html koda	Proverite da li pseudonim već postoji	0	0	0	0
253	PHP	40	dompdf_dompdf_Cpdf_377	kreiraj kolačić	Vrati ceo broj sa pozicije u toku bajtova.	0	0	0	0
254	PHP	25	jorgecasas_php-ml_FuzzyCMeans_877	dohvatanje trenutne ip adrese	Cilj je minimizacija udaljenost između svih tačaka i svih centara grupa. Metod vraća sumu svih ovih udaljenosti.	0	0	0	0
255	PHP	8	googleapis_google-api-php-client_Client_611	grupisanje po izbrojanim podacima	Glavna logika za proveru token id-ja je u AuthTest klasi. Ovo je samo opšta provera kako bismo bili sifurni da verifikujemo važeći id token ukoliko postoji.	0	0	0	0
256	PHP	95	woocommerce_woocommerce_class-wc-breadcrumb_1834	parsiranje query stringa u url-u	Dodajte mrvice (crumbs) za pojam	0	0	0	0
257	PHP	23	squizlabs_PHP_CodeSniffer_Config_865	određivanje proteklog vremena korišćenjem časovnika	"Poništite vrednost nepristupačnog svojstva
"	0	0	0	0
258	PHP	94	Intervention_image_Decoder_644	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	 Inicira novu sliku iz Imagick objekta	0	0	0	0
259	PHP	63	DesignPatternsPHP_DesignPatternsPHP_Receiver_6405	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Omogući prijemniku da prikaže datum poruke.	0	0	0	0
260	PHP	37	markrogoyski_math-php_Set_3411	dohvati trenutnu vrednost posmatrača	Ukloni elemente iz skupa. Ne čini ništa ako element ne postoji u skupu	0	0	0	0
261	PHP	48	Intervention_image_ColorizeCommand_596	pretvaranje html stranice u pdf	 Menja balans na razli?itim RGB kanalima boja	0	0	0	0
262	PHP	2	botman_botman_BotMan_541	pretvaranje string u datum	Oslukiva? za priloge lokacije. 	0	0	0	0
263	PHP	44	PrestaShop_PrestaShop_AppKernel_759	inicijalizacija niza	Omogu?avanje automatskog u?itavanje modula Composer autoloader ako je potrebno. Potrebno je da bude urađeno što je pre moguće u životnom ciklusu aplikacije. Napomena: ovim svojstvom se takođe upravlja u PrestaShop\\\\PrestaShop\\\\Adapter\\\\ContainerBuilder\\n za okruženja koja nisu Symfony.	0	0	0	0
264	PHP	4	src_Clusterers_FuzzyCMeans_766	čuvanje liste u datoteku	Da li je učenik obučen?	0	0	0	0
265	PHP	73	ircmaxell_RandomLib_AbstractMcryptMixer_625	dohvatanje svih roditelja xml čvora	Dekriptuje blok koristeći dostavljeni ključ.	0	0	0	0
266	PHP	56	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_8574	pronađi int unutar stringa	 Priprema tip i normlizuje ga.	0	0	0	0
