	ProgrammingLanguageName	QueryID	PairID	QueryText	CommentText	SimilarityScore
43322	PHP	22	symfony_polyfill-mbstring_Mbstring_741	povezivanje na sql server	"Parcijalna implementacija mbstring-a u PHP-u, zasnovana na iconv a usredsređena na UTF-8. Implementirano je sledeće: mb_chr - vraća određen znak sa njegove Unicode kodne tačke. mb_convert_encoding - konvertuj šifrirane karaktere. mb_convert_variables    - Pretvori karaktere promenljivih u kodu. mb_decode_mimeheader    - Dekodiraj string u polju MIME zaglavlja. mb_encode_mimeheader    - Kodiraj string za MIME zaglavlje. mb_decode_numericentity - Dešifruj HTML numeričku string referencu u karakter.mb_encode_numericentity - Kodiraj znak u HTML numeričku string referencu. mb_convert_case - Pronađi preklapanja u stringu. mb_detect_encoding - Detektuj kodirane znakove. mb_get_info - Dohvati podešavanje za interval mbstringa. mb_http_input - Detektuj šifrovani ulazni http karakter. mb_http_output - Postavi / Dohvati šifrovan izlazni http karakter. mb_internal_encoding - Postavi / Dohvati šifrovan ulazni http karakter. mb_list_encodings - Vrati niz svih podržanih šifrovanja. mb_ord - Vrati Unicode kodnu tačku za karakter. mb_output_handler - Funkcija povratnog poziva koja pretvara kodirannje karaktera u izlazni bafer. mb_scrub - zamenjuje loše odlikovane sekvence bajtova zamenskim znakovima. mb_strlen - Dohvati dužinu niza. mb_strpos - Pronađite položaj prvog pojavljivanja reči u stringu. mb_strrpos - Pronađite položaj zadnjeg pojavljivanja reči u stringu. mb_str_split - Pretvori string u niz stringova. mb_strtolower - Smanji sva slova u stringu. mb_strtoupper - Uvećaj sva slova u stringu. mb_substitute_character - Postavi / Dohvati zamenske karaktere. mb_substr - Dohvati deo stringa. mb_stripos - Pronalazi položaj prvog pojavljivanja stringa u drugom, nerazlikujući velika i mala slova. mb_stristr - Pronalazi prvo pojavljivanje stringa u drugom, nerazlikujući velika i mala slova. mb_strrchr - Pronalazi poslednje pojavljivanje karaktera u stringu unutar drugog stringa. mb_strrichr - Pronalazi poslednju pojavu znaka pri traženju stringa u okviru stringa ne razlikujući velika i mala slova. mb_strripos - Pronalazi poslednju poziciju znaka pri traženju stringa u okviru stringa ne razlikujući velika i mala slova. mb_strstr - Pronalazi prvu pojavu stringa u okviru drugog. mb_strwidth - Vraća dužinu stringa. mb_substr_count - Prebroj broj pojavljivanja substringova. Nije implementirano:  mb_convert_kana - Konvertuj ""kana"" iz drugog (""zen-kaku"", ""han-kaku"" and drugih). mb_ereg_* - Regularna izraz sa podrškom više bajtova. mb_parse_str - Analizirati GET/POST/COOKIE podatke i postaviti globalne varijable. mb_preferred_mime_name - Dohvati MIME niz znakoga. mb_regex_encoding - Vrati sadašnje kodiranje za višebajtni regularni izraz u stringu. mb_regex_set_options    - Postavi / Dohvati podrazumevane opcije za mbregex funkcije. mb_send_mail - Pošalji šifrovan mail. mb_split - Podeli višebajtne stringove koristeći regulare izraze. mb_strcut - Dohvati deo stringa. mb_strimwidth - Dohvati skraćeni niz sa naznačenom širinom."	0.0
118085	PHP	85	briannesbitt_Carbon_CarbonInterval_224	kako proveriti da je checkbox štikliran	Vra?a trenutni kontekst iz poziva makronaredbe ili novi ako je stati?an. 	0.0
127011	PHP	11	Sylius_Sylius_LaminasPriorityQueueStub_1197	aes šifrovanje	Da li red ima stavku sa datim prioritetom?	0.0
27212	PHP	12	thephpleague_csv_AbstractCsv_193	linearna regresija	Vrati putanju do dokumenta	0.0
136897	PHP	97	matomo-org_matomo_Container_165	rangiranje fazi članova na osnovu stepena podudaranja	Vraća element ako je pronađen njegov id	0.0
5205	PHP	5	briannesbitt_Carbon_CarbonInterface_125	čuvanje liste u datoteku	Idi na sledeći radni dan	0.0
45784	PHP	84	CachetHQ_Cachet_CreateComponentCommand_1165	izvuci geografsku širinu i dužinu iz datog unosa	Ovo je klasa koja pravi komponente naredbi.	0.0
72262	PHP	62	symfony_http-foundation_Request_7904	zamena http entiteta	Klasa Request predstavlja http request	0.0
129884	PHP	84	matomo-org_matomo_Archive_786	izvuci geografsku širinu i dužinu iz datog unosa	Prikazuje listu dodataka koji arhiviraju date izveštaje	0.0
146350	PHP	50	squizlabs_PHP_CodeSniffer_Runner_913	konverzija json u xml datoteku	Obrađuje jednu datoteku, uključujući proveru i popravljanje	0.0
8080	PHP	80	hamcrest_hamcrest-php_Hamcrest_1806	nasumično izvuci x stavki iz liste	Vraća tačno ukoliko bar jedan objekat u nizu zadovoljava uslov.	0.0
91228	PHP	28	PHPOffice_PHPExcel_Calculation_148	isčitavanje tekstualne datoteke liniju po liniju	Briše keš ra?unanja za navedeni radni list	0.0
70620	PHP	20	PrestaShop_PrestaShop_Access_770	zamena delova datoteke	Ukloni prava pristupa.	0.0
103562	PHP	62	PrestaShop_PrestaShop_AdminAccessController_863	zamena http entiteta	vra?a hijerarhiju kartica ?itljivih za prikaz.	0.0
117184	PHP	84	briannesbitt_Carbon_CarbonInterval_264	izvuci geografsku širinu i dužinu iz datog unosa	 Određuje da li je instanca veća (duža) ili jednaka drugoj	0.0
5075	PHP	75	briannesbitt_Carbon_CarbonInterface_107	kako rekurzivno raspakovati zip datoteku	Pripremi objekat za JSON serijalizaciju.	0.0
135502	PHP	2	PHPOffice_PHPWord_TemplateProcessor_947	red sa prioritetom	Zamena bloka	0.0
13761	PHP	61	markrogoyski_math-php_Binomial_3222	kako odrediti da li je string valida reč	Srednja vrednost raspodele.	0.0
141724	PHP	24	symfony_http-foundation_IpUtils_8805	određivanje proteklog vremena korišćenjem časovnika	Poredi dve IPv6 adrese. U slučaju davanja podmreže, ona proverava da li sadrži IP zahtev	0.0
50606	PHP	6	Intervention_image_AbstractDecoder_420	postgresql konekcija	Inicijalizuj sliku iz datog URL-a	0.0
151161	PHP	61	markrogoyski_math-php_Descriptive_3490	kako odrediti da li je string valida reč	Kvartili - Ekskluzivna metoda. Tri tačke koje skup podataka dele na četiri jednake grupe, a svaka grupa čini četvrtinu podataka	0.0
101040	PHP	40	PHPOffice_PHPWord_TemplateProcessor_959	šifriraj url	Vra?a ime datoteke sa kojom je dio dokumenta u odnosu. 	0.0
108579	PHP	79	barryvdh_laravel-debugbar_LumenServiceProvider_123	dohvati opis http statusnog koda	Registruje Debugbar Middleware	0.0
134376	PHP	76	walkor_Workerman_AsyncUdpConnection_7026	podvuci tekst u label vidžetu	Za udp paket	0.0
101812	PHP	12	PrestaShop_PrestaShop_AddressFormat_795	linearna regresija	Proverava da li sva obavezna polja postoje na datoj listi polja.	0.0
63567	PHP	67	PHPOffice_PHPExcel_Calculation_152	baferisano čitanje teksta čitačem fajlova	Uklanjanje navodnika koje uokviruje string vrednost.	0.0
113665	PHP	65	botman_botman_BotMan_541	levenshteinova slicnost stringova	Oslukiva? za priloge lokacije. 	0.0
149248	PHP	48	ramsey_uuid_Uuid_1959	prekopiraj u klibord	Ponovo konstruiše objekat iz njegovog serializovanog oblika	0.0
46337	PHP	37	CachetHQ_Cachet_TestListener_1207	parsiranje json datoteke	Pokreni testni paket.	0.0
71044	PHP	44	PrestaShop_PrestaShop_AddressFormat_791	kako štiklirati checkbox	Glavna klasa za formatiranje adresa.	0.0
124414	PHP	14	PrestaShop_PrestaShop_Address_787	upisivanje u csv datoteku	Proverava da li pseudonim već postoji	0.0
151714	PHP	14	markrogoyski_math-php_NevillesMethod_2994	upisivanje u csv datoteku	Nevilles-ova metoda. U numeričkoj analizi, Nevilles-ova metoda je tehnika interpolacije koja koristi Lagranžove polinome nižih stepena rekurzivno kako bi izračunala Lagranžove polinome viših stepena. Nevilles-ova metoda pripada kolekciji tehnika koje interpoliraju funkciju ili skup vrednosti za približavanje funkcije u ciljnoj tački. Možemo ili direktno dostaviti skup ulaza i njihove odgovarajuće izlaze za pomenutu funkciju, ili ako eksplicitno znamo funkciju, možemo je definisati kao funkciju povratnog poziva, a zatim generisati skup tačaka procenjujući tu funkciju u n tačaka između početne i krajnje tačke. Zatim koristimo ove vrednosti za interpolaciju Lagranžovih polinoma rekurzivno u našu ciljnu tačku	0.0
130279	PHP	79	PHPOffice_PHPExcel_CachedObjectStorageFactory_132	dohvati opis http statusnog koda	Vratite listu svih dostupnih metoda keš memorije	0.0
82926	PHP	26	Intervention_image_Decoder_646	dohvatanje trenutne ip adrese	Pretvara objekat u jedan frame Imagick objekta uklanjanjem svih frejmova osim prvog	0.0
71068	PHP	68	PrestaShop_PrestaShop_AddressFormat_791	aes šifrovanje u ctr načinu rada	Glavna klasa za formatiranje adresa.	0.0
29915	PHP	15	thephpleague_csv_XMLConverter_516	pretvaranje decimalnog u heksadecimalni broj	Filtrira XML atribut po nazivu.	0.0
152650	PHP	50	yiisoft_yii2_BaseYii_991	konverzija json u xml datoteku	Prikazuje niz koji predstavlja trenutnu verziju Iii okvira	0.0
93927	PHP	27	PHPOffice_PHPExcel_Comment_232	pretvaranje int u bool	Konvertovanje u string	0.0
15168	PHP	68	markrogoyski_math-php_Descriptive_3484	aes šifrovanje u ctr načinu rada	Sredina - pola puta između najveće i najmanje vrednosti. Mera je centralne tendencije.	0.0
84569	PHP	69	Intervention_image_FitCommand_667	matrica množenja	 Ise?e i promeni veli?inu slici u isto vreme	0.0
113378	PHP	78	botman_botman_BotMan_1281	kopiranje putanje fajla	 Pokušaj da se upare poruke sa onima kojima bi trebali osluškuju.	0.0
8749	PHP	49	hamcrest_hamcrest-php_Hamcrest_1860	pretvaranje html stranice u pdf	Podudara se ako je vrednost string koji se podudara sa regularnim izrazom.	0.0
85219	PHP	19	Intervention_image_ImageManagerStatic_506	lepo ispiši json	 Vra?a ili kreira novu instancu ImageManager	0.0
84899	PHP	99	Intervention_image_Font_590	kako efikasno pročitati .csv datoteku	 Vra?a širinu unutrašnjeg fonta karaktera	0.0
46346	PHP	46	CachetHQ_Cachet_TestListener_1207	kako obrnuti string	Pokreni testni paket.	0.0
105657	PHP	57	PrestaShop_PrestaShop_CMSCategory_850	pronađi int unutar stringa	Direktno pozovanje roditelja za brisanje kako bi se izbeglo ponavljanje.	0.0
139878	PHP	78	wallabag_wallabag_SymfonyRequirements_2453	kopiranje putanje fajla	Ova klasa navodi sve zahteve i opcionalne preporuke koji su potrebni za pokretanje Symfony Standard Edition	0.0
77295	PHP	95	FriendsOfPHP_PHP-CS-Fixer_AbstractPhpdocTypesFixer_6619	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	 Ovaj apstraktni popravlja? pruža osnovu popravlja?ima za popravljanje tipovi u PHPdoc.	0.0
33123	PHP	23	ircmaxell_RandomLib_RandomBytes_699	html šifrovan string	Proverava da li je izvor dostupan. Razlozi mogu biti da neka biblioteka nije instalirana.	0.0
140179	PHP	79	phpspec_prophecy_ArgumentsWildcard_2935	dohvati opis http statusnog koda	Inicijalizacija wildcard-a	0.0
105395	PHP	95	PrestaShop_PrestaShop_AttributeGroup_838	uklanjanja zaglavlja prilikom spajanja nekoliko datoteka	Premeštanje atributa grupe.	0.0
47964	PHP	64	DesignPatternsPHP_DesignPatternsPHP_PostStatus_6685	sortiraj više nizova na osnovu redosleda drugih sortiranih nizova	Ova klasa, kao i klasa Postid, enkapsulira vrednost u ovom slučaju vrednost statusa klase Post. Konstruiše se iz string ili int tipa pri čemu se vrši validacija kreiranog objekta. Instancirani objekat se može konvertovati nazad u int ili string.	0.0
17285	PHP	85	markrogoyski_math-php_NumericMatrix_2714	kako proveriti da je checkbox štikliran	Vrati tip objekata koji su skladišteni u matrici.	0.0
17513	PHP	13	markrogoyski_math-php_NumericMatrix_2752	vreme tolerisanja za prijem na soketu	Razlika dve matrice. Oduzima svaki element jedne matrice odgovarajućem elementu druge matrice. Vraća novu matricu.	0.0
112538	PHP	38	bobthecow_psysh_Context_1585	dohvati trenutnu vrednost posmatrača	Postavite najnoviji izuzetak.	0.0
34347	PHP	47	src_Clusterers_FuzzyCMeans_772	pročitaj svojstva datoteke	Predvidi jedan uzorak i vrati rezultat.	0.0
47527	PHP	27	DesignPatternsPHP_DesignPatternsPHP_Invoker_7047	pretvaranje int u bool	Klasa pozivalac koristi komandu koja mi je prosleđena. Primer:  Aplikacija u SF2	0.0
61901	PHP	1	Intervention_image_ResizeCommand_618	pretvaranje int u string	Promeni dimenzije slike.	0.0
82087	PHP	87	Intervention_image_ContrastCommand_661	memoizacija na disk - persistentna memoizacija	 Menja kontrast slike	0.0
50740	PHP	40	Intervention_image_AbstractDecoder_422	šifriraj url	Odredi da li je trenutan izvor podatka slike iz GD resursa.	0.0
19604	PHP	4	matomo-org_matomo_AssetManager_87	sortiranje string liste	Proverava da li direktorijum u koji će se upisati fajl postoji i da li imamo dozvolu da upisujemo u njega.	0.0
148909	PHP	9	ramsey_uuid_FeatureSet_1941	grupisanje po izbrojanim podacima	Podešava kalkulator za upotrebu u ovom okruženju	0.0
141226	PHP	26	walkor_Workerman_Worker_8679	dohvatanje trenutne ip adrese	Proverite greške kada je trenutni proces završio	0.0
134243	PHP	43	php-pm_php-pm_ProcessSlave_1633	kako dohvatiti današnji datum	Pokušaj konekcije kroz unik soket sve dok ne uspe. Ovo je rešenje za problem kod koga se pokreće (tvrdo kodirano) 1s soketa isticanje vremena zbog zauzetog soketa	0.0
75648	PHP	48	CachetHQ_Cachet_RemoveIncidentCommand_1173	prekopiraj u klibord	 Kreiranje nove instance komande za uklanjanje incidenta.	0.0
77537	PHP	37	Intervention_image_AbstractColor_413	parsiranje json datoteke	 Parsira datu vrednost kao boju	0.0
35971	PHP	71	src_Regressors_Ridge_992	jedinstveni elementi	Grebeno regularizovani linearni model zasnovan na metodi najmanjih kvadrata. Osim regularizacije isti kao običan linearni model.	0.0
7746	PHP	46	getgrav_grav_Grav_1202	kako obrnuti string	Meri koliko vremena traje određena akcija.	0.0
14688	PHP	88	markrogoyski_math-php_Complex_2928	parsiranje argumenata komandne linije	Negacija kompleksnog broja. Menja znakove i realnog i imaginarnog dela.	0.0
24388	PHP	88	slimphp_Slim_PhpFunctionOverrides_2775	parsiranje argumenata komandne linije	Omogućava oponašanje nevažećih HTTP stanja	0.0
79316	PHP	16	Intervention_image_AbstractEncoder_455	izvoz podataka u excel	 Odre?uje kvalitet izlaza	0.0
74168	PHP	68	CachetHQ_Cachet_2015_01_05_202446_CreateIncidentTemplatesTable_1180	aes šifrovanje u ctr načinu rada	 Pokrenuti migraciju.	0.0
112690	PHP	90	bobthecow_psysh_Context_1596	slanje binarnih podataka preko seriske veze	Proverava da li je ime promenljive magi?na promenljiva.	0.0
151438	PHP	38	markrogoyski_math-php_Interpolation_2987	dohvati trenutnu vrednost posmatrača	Osnovna klasa za tehnike interpolacije	0.0
103573	PHP	73	PrestaShop_PrestaShop_AdminAccessController_863	toplotna mapa iz 3d koordinata	vra?a hijerarhiju kartica ?itljivih za prikaz.	0.0
19382	PHP	82	matomo-org_matomo_Access_43	pretvoriti utc vreme u epohu	Vraća nivo pristupa koji tretnutni koristnik ima na zadatom sajtu.	0.0
66192	PHP	92	PHPOffice_PHPWord_CollectionTest_1047	pozicije podstingova u stringu	Klasa za testiranje PhpOffice. Koristi se podprostor imena kolekcije. Koristi se konkretna klasa Footnotes umesto klase abstraktne kolekcije.	0.0
37573	PHP	73	Sylius_Sylius_LaminasPriorityQueueStub_454	toplotna mapa iz 3d koordinata	Dohvati broj elemenata u redu.	0.0
78783	PHP	83	Intervention_image_AbstractDecoder_432	sve permutacije liste	   Odlu?uje da li je trenutni izvor podataka base64 enkodiran 	0.0
24358	PHP	58	slimphp_Slim_PhpFunctionOverrides_2775	dohvatanje jedinstvenog identifikatora trenutnog procesa	Omogućava oponašanje nevažećih HTTP stanja	0.0
33306	PHP	6	denissimon_prediction-builder_PredictionBuilder_739	postgresql konekcija	Čita podatke iz datog niza.	0.0
9547	PHP	47	jorgecasas_php-ml_AdaBoost_840	pročitaj svojstva datoteke	Vrati klasifikator sa najmanjom greškom uz razmatranje težina trenutnog uzorka	0.0
140001	PHP	1	sebastianbergmann_comparator_DateTimeComparator_2334	pretvaranje int u string	Upoređuje instance DateTimeInterface radi jednakosti	0.0
114434	PHP	34	briannesbitt_Carbon_CarbonImmutable_4	nepromenjivi (readonly) niz	Kreira  vrlo stari datum koji predstavlja po?etak vremena.	0.0
42138	PHP	38	PrestaShop_PrestaShop_Access_768	dohvati trenutnu vrednost posmatrača	Dohvati nasleđeno ovlašćenje.	0.0
58634	PHP	34	Intervention_image_FlipCommand_668	nepromenjivi (readonly) niz	Preslikaj sliku	0.0
59862	PHP	62	Intervention_image_ImageServiceProviderLaravelRecent_515	zamena http entiteta	Proveri da li je Intervantion Imagecache instaliran.	0.0
145281	PHP	81	symfony_http-foundation_AcceptHeader_9679	konvertuj string datum u yyyymmdd format	Vraća stavku date vrednosti ako postoji	0.0
113961	PHP	61	botman_botman_BotMan_560	kako odrediti da li je string valida reč	U?itajte drajvera pri bu?enju.	0.0
38574	PHP	74	googleapis_google-api-php-client_Client_607	dohvatanje svih roditelja xml čvora	Pokušaj razmeniti kod za važeći autentikacioni token. Omotačka pomoćna metoda implementacije OAuth2.0.	0.0
35565	PHP	65	src_Regressors_KNNRegressor_944	levenshteinova slicnost stringova	KNN regresor. Verzija algoritma K najbližih suseda koja koristi prosek (srednju vrednost) ishoda predviđanja pogodnih za regresione probleme.	0.0
100696	PHP	96	PHPOffice_PHPWord_TemplateProcessor_953	parsiranje query stringa u url-u	Traženje i zamena makronaredbe u datom XML odeljku.	0.0
113870	PHP	70	botman_botman_BotMan_547	štampanje rezimea modela	Povratni pozivi za podudaranje poziva.	0.0
75479	PHP	79	CachetHQ_Cachet_GeneralTest_1217	dohvati opis http statusnog koda	 Ovo je uopštena testna klasa. 	0.0
52020	PHP	20	Intervention_image_AbstractDriver_439	zamena delova datoteke	Proveri da li je dostupna instalacija osnovnog modula. 	0.0
149173	PHP	73	ramsey_uuid_UuidTest_2049	toplotna mapa iz 3d koordinata	Testovi koji su generisali UUID koristeći vremensku oznaku poslednji COMB su sekvencijalni	0.0
69643	PHP	43	PHPOffice_PHPWord_TemplateProcessor_948	kako dohvatiti današnji datum	Izbriši tekstualni blok.	0.0
79263	PHP	63	Intervention_image_AbstractEncoder_453	sakrij atribute datoteke	  Procesira i vra?a kodovanu sliku kao url string	0.0
82401	PHP	1	Intervention_image_Decoder_576	pretvaranje int u string	Inicira novu sliku iz binarnih podataka	0.0
27006	PHP	6	thephpleague_csv_AbstractCsv_184	postgresql konekcija	Apstraktna klasa koja omogućava učitavanja CSV dokumenata.	0.0
41128	PHP	28	markrogoyski_math-php_LineweaverBurk_3583	isčitavanje tekstualne datoteke liniju po liniju	Izračunajte parametre regresije za najmanje kvadrate na linearizovanim podacima.	0.0
153219	PHP	19	PHPOffice_PHPExcel_Calculation_161	lepo ispiši json	Nabavite listu svih implementiranih funkcija kao niz objekata funkcije	0.0
143442	PHP	42	symfony_css-selector_Translator_3301	kako isprazniti niz	Interfejs prevodioca izraza XPath. Ova komponenta je port Python cssselect biblioteke	0.0
68487	PHP	87	PHPOffice_PHPWord_SettingsTest_1012	memoizacija na disk - persistentna memoizacija	Testiraj seter i geter funkcije klase Zip	0.0
148302	PHP	2	wallabag_wallabag_AnnotationRepository_2419	red sa prioritetom	Pronađi poslednju napomenu za dati ID unosa. Koristi se samo za testove	0.0
